holiday,temp,rain_1h,snow_1h,clouds_all,traffic_volume,is_weekday,week_of_year,time,weather__Clear,weather__Clouds,weather__Drizzle,weather__Fog,weather__Haze,weather__Mist,weather__Rain,weather__Smoke,weather__Snow,weather__Squall,weather__Thunderstorm
0,273.27,0.0,0.0,40,2314,1,5,20,0,0,0,0,0,0,1,0,0,0,0
0,272.81,0.0,0.0,90,2066,1,5,21,0,0,0,0,0,0,0,0,1,0,0
0,272.81,0.0,0.0,90,2066,1,5,21,0,0,0,0,0,1,0,0,0,0,0
0,272.81,0.0,0.0,90,2066,1,5,21,0,0,0,0,0,0,1,0,0,0,0
0,272.81,0.0,0.0,90,2066,1,5,21,0,0,1,0,0,0,0,0,0,0,0
0,272.96,0.0,0.0,90,1371,1,5,22,0,0,0,0,0,0,0,0,1,0,0
0,272.96,0.0,0.0,90,1371,1,5,22,0,0,0,0,0,1,0,0,0,0,0
0,272.96,0.0,0.0,90,1371,1,5,22,0,0,1,0,0,0,0,0,0,0,0
0,272.96,0.0,0.0,90,1371,1,5,22,0,0,0,0,0,0,1,0,0,0,0
0,273.21,0.0,0.0,90,927,1,5,23,0,0,0,0,0,0,0,0,1,0,0
0,273.21,0.0,0.0,90,927,1,5,23,0,0,0,0,0,1,0,0,0,0,0
0,273.21,0.0,0.0,90,927,1,5,23,0,0,0,0,0,0,1,0,0,0,0
0,273.21,0.0,0.0,90,927,1,5,23,0,0,1,0,0,0,0,0,0,0,0
0,273.82,0.0,0.0,75,521,1,5,0,0,0,0,0,0,0,0,0,1,0,0
0,273.82,0.0,0.0,75,521,1,5,0,0,0,0,0,0,1,0,0,0,0,0
0,273.82,0.0,0.0,75,521,1,5,0,0,0,0,0,0,0,1,0,0,0,0
0,273.82,0.0,0.0,75,521,1,5,0,0,0,1,0,0,0,0,0,0,0,0
0,273.95,0.0,0.0,90,319,1,5,1,0,0,1,0,0,0,0,0,0,0,0
0,273.95,0.0,0.0,90,319,1,5,1,0,0,0,0,0,0,1,0,0,0,0
0,273.95,0.0,0.0,90,319,1,5,1,0,0,0,0,0,1,0,0,0,0,0
0,273.95,0.0,0.0,90,319,1,5,1,0,0,0,0,0,0,0,0,1,0,0
0,274.72,0.0,0.0,90,234,1,5,2,0,0,0,0,0,0,1,0,0,0,0
0,274.72,0.0,0.0,90,234,1,5,2,0,0,1,0,0,0,0,0,0,0,0
0,274.72,0.0,0.0,90,234,1,5,2,0,0,0,0,0,0,0,0,1,0,0
0,274.55,0.0,0.0,40,322,1,5,3,0,0,0,0,0,0,1,0,0,0,0
0,274.55,0.0,0.0,40,322,1,5,3,0,0,1,0,0,0,0,0,0,0,0
0,274.55,0.0,0.0,40,322,1,5,3,0,0,0,0,0,0,0,0,1,0,0
0,273.96,0.0,0.0,90,804,1,5,4,0,0,0,0,0,0,0,0,1,0,0
0,273.96,0.0,0.0,90,804,1,5,4,0,0,0,0,0,1,0,0,0,0,0
0,273.86,0.0,0.0,90,2786,1,5,5,0,0,0,0,0,0,0,0,1,0,0
0,273.86,0.0,0.0,90,2786,1,5,5,0,0,0,0,0,1,0,0,0,0,0
0,273.86,0.0,0.0,90,2786,1,5,5,0,0,1,0,0,0,0,0,0,0,0
0,274.28,0.0,0.0,90,5608,1,5,6,0,0,0,0,0,0,0,0,1,0,0
0,274.09,0.0,0.0,20,6160,1,5,7,0,1,0,0,0,0,0,0,0,0,0
0,274.08,0.0,0.0,75,5655,1,5,8,0,1,0,0,0,0,0,0,0,0,0
0,274.22,0.0,0.0,75,5139,1,5,9,0,1,0,0,0,0,0,0,0,0,0
0,274.72,0.0,0.0,90,4275,1,5,10,0,0,0,0,0,0,0,0,1,0,0
0,275.52,0.0,0.0,90,4553,1,5,11,0,0,0,0,0,0,0,0,1,0,0
0,275.95,0.0,0.0,90,4668,1,5,12,0,1,0,0,0,0,0,0,0,0,0
0,275.88,0.0,0.0,90,4765,1,5,13,0,1,0,0,0,0,0,0,0,0,0
0,276.15,0.0,0.0,75,5123,1,5,14,0,0,0,0,0,0,0,0,1,0,0
0,275.95,0.0,0.0,90,5911,1,5,15,0,0,0,0,0,0,0,0,1,0,0
0,275.09,0.0,0.0,40,6699,1,5,16,0,0,0,0,0,0,0,0,1,0,0
0,275.02,0.0,0.0,75,5783,1,5,17,0,0,0,0,0,0,1,0,0,0,0
0,275.02,0.0,0.0,75,5783,1,5,17,0,0,0,0,0,0,0,0,1,0,0
0,274.65,0.0,0.0,90,4585,1,5,18,0,0,0,0,0,0,1,0,0,0,0
0,274.65,0.0,0.0,90,4585,1,5,18,0,0,0,0,0,0,0,0,1,0,0
0,274.35,0.0,0.0,90,3119,1,5,19,0,1,0,0,0,0,0,0,0,0,0
0,273.88,0.0,0.0,75,2746,1,5,20,0,1,0,0,0,0,0,0,0,0,0
0,273.28,0.0,0.0,90,2401,1,5,21,0,0,0,0,0,0,0,0,1,0,0
0,272.95,0.0,0.0,1,1533,1,5,22,1,0,0,0,0,0,0,0,0,0,0
0,271.95,0.0,0.0,1,1048,1,5,23,1,0,0,0,0,0,0,0,0,0,0
0,271.82,0.0,0.0,40,593,1,5,0,0,1,0,0,0,0,0,0,0,0,0
0,272.01,0.0,0.0,90,375,1,5,1,0,1,0,0,0,0,0,0,0,0,0
0,271.71,0.0,0.0,75,270,1,5,2,0,0,0,0,0,0,0,0,1,0,0
0,271.09,0.0,0.0,75,321,1,5,3,0,0,0,0,0,0,0,0,1,0,0
0,269.97,0.0,0.0,1,876,1,5,4,0,0,0,0,0,0,0,0,1,0,0
0,267.7,0.0,0.0,1,2768,1,5,5,0,0,0,0,0,0,0,0,1,0,0
0,265.29,0.0,0.0,40,5805,1,5,6,0,1,0,0,0,0,0,0,0,0,0
0,263.72,0.0,0.0,75,6589,1,5,7,0,0,0,0,0,0,0,0,1,0,0
0,261.99,0.0,0.0,1,5890,1,5,8,0,0,0,0,0,0,0,0,1,0,0
0,261.48,0.0,0.0,20,5085,1,5,9,0,1,0,0,0,0,0,0,0,0,0
0,261.58,0.0,0.0,1,4423,1,5,10,1,0,0,0,0,0,0,0,0,0,0
0,262.01,0.0,0.0,1,4628,1,5,11,1,0,0,0,0,0,0,0,0,0,0
0,263.08,0.0,0.0,1,4759,1,5,12,1,0,0,0,0,0,0,0,0,0,0
0,263.64,0.0,0.0,1,4914,1,5,13,1,0,0,0,0,0,0,0,0,0,0
0,264.21,0.0,0.0,1,5393,1,5,14,1,0,0,0,0,0,0,0,0,0,0
0,264.15,0.0,0.0,1,5553,1,5,15,1,0,0,0,0,0,0,0,0,0,0
0,264.53,0.0,0.0,5,6482,1,5,16,1,0,0,0,0,0,0,0,0,0,0
0,264.15,0.0,0.0,5,5929,1,5,17,1,0,0,0,0,0,0,0,0,0,0
0,263.35,0.0,0.0,5,4511,1,5,18,1,0,0,0,0,0,0,0,0,0,0
0,262.78,0.0,0.0,5,3306,1,5,19,1,0,0,0,0,0,0,0,0,0,0
0,262.58,0.0,0.0,5,2841,1,5,20,1,0,0,0,0,0,0,0,0,0,0
0,262.33,0.0,0.0,5,2571,1,5,21,1,0,0,0,0,0,0,0,0,0,0
0,262.09,0.0,0.0,1,1753,1,5,22,1,0,0,0,0,0,0,0,0,0,0
0,261.82,0.0,0.0,1,1112,1,5,23,1,0,0,0,0,0,0,0,0,0,0
0,261.82,0.0,0.0,1,531,1,5,0,1,0,0,0,0,0,0,0,0,0,0
0,261.34,0.0,0.0,1,356,1,5,1,1,0,0,0,0,0,0,0,0,0,0
0,260.72,0.0,0.0,75,259,1,5,2,0,1,0,0,0,0,0,0,0,0,0
0,260.35,0.0,0.0,1,332,1,5,3,1,0,0,0,0,0,0,0,0,0,0
0,259.68,0.0,0.0,1,853,1,5,4,1,0,0,0,0,0,0,0,0,0,0
0,258.97,0.0,0.0,1,2763,1,5,5,1,0,0,0,0,0,0,0,0,0,0
0,259.44,0.0,0.0,1,5826,1,5,6,1,0,0,0,0,0,0,0,0,0,0
0,259.22,0.0,0.0,1,6276,1,5,7,1,0,0,0,0,0,0,0,0,0,0
0,259.22,0.0,0.0,5,6013,1,5,8,1,0,0,0,0,0,0,0,0,0,0
0,259.81,0.0,0.0,1,5089,1,5,9,1,0,0,0,0,0,0,0,0,0,0
0,261.07,0.0,0.0,20,4452,1,5,10,0,1,0,0,0,0,0,0,0,0,0
0,262.09,0.0,0.0,20,4770,1,5,11,0,1,0,0,0,0,0,0,0,0,0
0,262.9,0.0,0.0,40,4930,1,5,12,0,1,0,0,0,0,0,0,0,0,0
0,263.65,0.0,0.0,40,4801,1,5,13,0,1,0,0,0,0,0,0,0,0,0
0,264.29,0.0,0.0,40,5143,1,5,14,0,1,0,0,0,0,0,0,0,0,0
0,264.72,0.0,0.0,1,5695,1,5,15,1,0,0,0,0,0,0,0,0,0,0
0,264.65,0.0,0.0,1,6351,1,5,16,1,0,0,0,0,0,0,0,0,0,0
0,264.42,0.0,0.0,1,6117,1,5,17,1,0,0,0,0,0,0,0,0,0,0
0,263.03,0.0,0.0,5,4555,1,5,18,1,0,0,0,0,0,0,0,0,0,0
0,262.15,0.0,0.0,1,3364,1,5,19,1,0,0,0,0,0,0,0,0,0,0
0,261.95,0.0,0.0,1,2972,1,5,20,1,0,0,0,0,0,0,0,0,0,0
0,261.42,0.0,0.0,1,2648,1,5,21,1,0,0,0,0,0,0,0,0,0,0
0,261.15,0.0,0.0,1,1815,1,5,22,1,0,0,0,0,0,0,0,0,0,0
0,260.59,0.0,0.0,1,1153,1,5,23,1,0,0,0,0,0,0,0,0,0,0
0,260.35,0.0,0.0,1,802,1,5,0,1,0,0,0,0,0,0,0,0,0,0
0,259.95,0.0,0.0,1,549,1,5,1,1,0,0,0,0,0,0,0,0,0,0
0,259.22,0.0,0.0,1,394,1,5,2,1,0,0,0,0,0,0,0,0,0,0
0,259.35,0.0,0.0,1,367,1,5,3,1,0,0,0,0,0,0,0,0,0,0
0,259.23,0.0,0.0,1,932,1,5,4,1,0,0,0,0,0,0,0,0,0,0
0,258.87,0.0,0.0,1,2608,1,5,5,1,0,0,0,0,0,0,0,0,0,0
0,258.65,0.0,0.0,1,5515,1,5,6,1,0,0,0,0,0,0,0,0,0,0
0,258.22,0.0,0.0,5,6421,1,5,7,1,0,0,0,0,0,0,0,0,0,0
0,258.44,0.0,0.0,1,5861,1,5,8,1,0,0,0,0,0,0,0,0,0,0
0,259.15,0.0,0.0,1,4996,1,5,9,1,0,0,0,0,0,0,0,0,0,0
0,260.59,0.0,0.0,1,4548,1,5,10,1,0,0,0,0,0,0,0,0,0,0
0,262.43,0.0,0.0,1,5042,1,5,11,1,0,0,0,0,0,0,0,0,0,0
0,264.35,0.0,0.0,1,5157,1,5,12,1,0,0,0,0,0,0,0,0,0,0
0,265.52,0.0,0.0,1,5128,1,5,13,1,0,0,0,0,0,0,0,0,0,0
0,266.77,0.0,0.0,5,5397,1,5,14,1,0,0,0,0,0,0,0,0,0,0
0,267.46,0.0,0.0,5,5816,1,5,15,1,0,0,0,0,0,0,0,0,0,0
0,267.9,0.0,0.0,5,6421,1,5,16,1,0,0,0,0,0,0,0,0,0,0
0,267.96,0.0,0.0,5,6045,1,5,17,1,0,0,0,0,0,0,0,0,0,0
0,266.96,0.0,0.0,1,5017,1,5,18,1,0,0,0,0,0,0,0,0,0,0
0,265.62,0.0,0.0,1,3760,1,5,19,1,0,0,0,0,0,0,0,0,0,0
0,265.08,0.0,0.0,5,3316,1,5,20,1,0,0,0,0,0,0,0,0,0,0
0,263.89,0.0,0.0,1,3462,1,5,21,1,0,0,0,0,0,0,0,0,0,0
0,263.15,0.0,0.0,1,3106,1,5,22,1,0,0,0,0,0,0,0,0,0,0
0,262.82,0.0,0.0,1,1836,1,5,23,1,0,0,0,0,0,0,0,0,0,0
0,262.35,0.0,0.0,1,1854,0,5,0,1,0,0,0,0,0,0,0,0,0,0
0,262.49,0.0,0.0,1,1263,0,5,1,1,0,0,0,0,0,0,0,0,0,0
0,262.62,0.0,0.0,1,911,0,5,2,1,0,0,0,0,0,0,0,0,0,0
0,262.42,0.0,0.0,1,526,0,5,3,1,0,0,0,0,0,0,0,0,0,0
0,262.27,0.0,0.0,1,482,0,5,4,1,0,0,0,0,0,0,0,0,0,0
0,264.35,0.0,0.0,90,526,0,5,5,0,1,0,0,0,0,0,0,0,0,0
0,265.41,0.0,0.0,40,1054,0,5,6,0,1,0,0,0,0,0,0,0,0,0
0,266.48,0.0,0.0,90,1222,0,5,7,0,1,0,0,0,0,0,0,0,0,0
0,266.84,0.0,0.0,75,2121,0,5,8,0,1,0,0,0,0,0,0,0,0,0
0,267.84,0.0,0.0,1,3193,0,5,9,1,0,0,0,0,0,0,0,0,0,0
0,269.61,0.0,0.0,90,3850,0,5,10,0,1,0,0,0,0,0,0,0,0,0
0,270.95,0.0,0.0,90,4480,0,5,11,0,1,0,0,0,0,0,0,0,0,0
0,271.71,0.0,0.0,90,4954,0,5,12,0,1,0,0,0,0,0,0,0,0,0
0,272.58,0.0,0.0,1,5008,0,5,13,1,0,0,0,0,0,0,0,0,0,0
0,273.4,0.0,0.0,40,4832,0,5,14,0,1,0,0,0,0,0,0,0,0,0
0,273.72,0.0,0.0,75,4548,0,5,15,0,1,0,0,0,0,0,0,0,0,0
0,274.09,0.0,0.0,40,4671,0,5,16,0,1,0,0,0,0,0,0,0,0,0
0,273.89,0.0,0.0,40,4629,0,5,17,0,1,0,0,0,0,0,0,0,0,0
0,273.65,0.0,0.0,90,4468,0,5,18,0,1,0,0,0,0,0,0,0,0,0
0,272.49,0.0,0.0,40,4011,0,5,19,0,1,0,0,0,0,0,0,0,0,0
0,272.01,0.0,0.0,75,3562,0,5,20,0,1,0,0,0,0,0,0,0,0,0
0,271.9,0.0,0.0,90,4103,0,5,21,0,0,0,0,0,0,0,0,1,0,0
0,272.15,0.0,0.0,90,3939,0,5,22,0,0,0,0,0,0,0,0,1,0,0
0,272.55,0.0,0.0,90,2519,0,5,23,0,1,0,0,0,0,0,0,0,0,0
0,272.62,0.0,0.0,90,1854,0,5,0,0,1,0,0,0,0,0,0,0,0,0
0,272.28,0.0,0.0,90,1263,0,5,1,0,1,0,0,0,0,0,0,0,0,0
0,272.02,0.0,0.0,90,911,0,5,2,0,1,0,0,0,0,0,0,0,0,0
0,271.09,0.0,0.0,90,526,0,5,3,0,1,0,0,0,0,0,0,0,0,0
0,269.89,0.0,0.0,90,482,0,5,4,0,1,0,0,0,0,0,0,0,0,0
0,267.95,0.0,0.0,40,528,0,5,5,0,1,0,0,0,0,0,0,0,0,0
0,266.44,0.0,0.0,1,985,0,5,6,1,0,0,0,0,0,0,0,0,0,0
0,265.69,0.0,0.0,75,1130,0,5,7,0,1,0,0,0,0,0,0,0,0,0
0,265.15,0.0,0.0,5,1907,0,5,8,1,0,0,0,0,0,0,0,0,0,0
0,265.09,0.0,0.0,75,2834,0,5,9,0,0,0,0,0,0,0,0,1,0,0
0,265.54,0.0,0.0,1,3593,0,5,10,1,0,0,0,0,0,0,0,0,0,0
0,266.41,0.0,0.0,20,3767,0,5,11,0,1,0,0,0,0,0,0,0,0,0
0,266.88,0.0,0.0,20,4039,0,5,12,0,1,0,0,0,0,0,0,0,0,0
0,267.39,0.0,0.0,40,4341,0,5,13,0,1,0,0,0,0,0,0,0,0,0
0,267.84,0.0,0.0,20,4281,0,5,14,0,1,0,0,0,0,0,0,0,0,0
0,268.43,0.0,0.0,20,4323,0,5,15,0,1,0,0,0,0,0,0,0,0,0
0,268.49,0.0,0.0,1,4493,0,5,16,1,0,0,0,0,0,0,0,0,0,0
0,268.42,0.0,0.0,1,3671,0,5,17,1,0,0,0,0,0,0,0,0,0,0
0,267.72,0.0,0.0,1,2711,0,5,18,1,0,0,0,0,0,0,0,0,0,0
0,266.48,0.0,0.0,75,2121,0,5,19,0,1,0,0,0,0,0,0,0,0,0
0,265.68,0.0,0.0,90,2076,0,5,20,0,1,0,0,0,0,0,0,0,0,0
0,265.28,0.0,0.0,90,2751,0,5,21,0,1,0,0,0,0,0,0,0,0,0
0,265.02,0.0,0.0,1,2485,0,5,22,1,0,0,0,0,0,0,0,0,0,0
0,264.66,0.0,0.0,1,1058,0,5,23,1,0,0,0,0,0,0,0,0,0,0
0,264.28,0.0,0.0,1,517,1,6,0,1,0,0,0,0,0,0,0,0,0,0
0,264.09,0.0,0.0,1,329,1,6,1,1,0,0,0,0,0,0,0,0,0,0
0,264.09,0.0,0.0,1,256,1,6,2,1,0,0,0,0,0,0,0,0,0,0
0,264.29,0.0,0.0,1,310,1,6,3,1,0,0,0,0,0,0,0,0,0,0
0,264.69,0.0,0.0,1,811,1,6,4,1,0,0,0,0,0,0,0,0,0,0
0,264.65,0.0,0.0,1,2600,1,6,5,1,0,0,0,0,0,0,0,0,0,0
0,264.47,0.0,0.0,1,5626,1,6,6,1,0,0,0,0,0,0,0,0,0,0
0,264.41,0.0,0.0,1,6550,1,6,7,1,0,0,0,0,0,0,0,0,0,0
0,264.53,0.0,0.0,1,5779,1,6,8,1,0,0,0,0,0,0,0,0,0,0
0,265.09,0.0,0.0,1,4885,1,6,9,1,0,0,0,0,0,0,0,0,0,0
0,266.42,0.0,0.0,1,4218,1,6,10,1,0,0,0,0,0,0,0,0,0,0
0,268.82,0.0,0.0,75,4256,1,6,11,0,1,0,0,0,0,0,0,0,0,0
0,270.62,0.0,0.0,1,4629,1,6,12,1,0,0,0,0,0,0,0,0,0,0
0,271.62,0.0,0.0,1,4485,1,6,13,1,0,0,0,0,0,0,0,0,0,0
0,272.48,0.0,0.0,75,4910,1,6,14,0,1,0,0,0,0,0,0,0,0,0
0,272.89,0.0,0.0,1,5639,1,6,15,1,0,0,0,0,0,0,0,0,0,0
0,273.02,0.0,0.0,90,6551,1,6,16,0,1,0,0,0,0,0,0,0,0,0
0,272.68,0.0,0.0,90,6000,1,6,17,0,1,0,0,0,0,0,0,0,0,0
0,272.35,0.0,0.0,90,4526,1,6,18,0,1,0,0,0,0,0,0,0,0,0
0,272.22,0.0,0.0,90,2848,1,6,19,0,1,0,0,0,0,0,0,0,0,0
0,272.09,0.0,0.0,90,2383,1,6,20,0,1,0,0,0,0,0,0,0,0,0
0,272.35,0.0,0.0,90,2101,1,6,21,0,1,0,0,0,0,0,0,0,0,0
0,272.15,0.0,0.0,90,1451,1,6,22,0,1,0,0,0,0,0,0,0,0,0
0,272.1,0.0,0.0,75,926,1,6,23,0,1,0,0,0,0,0,0,0,0,0
0,271.85,0.0,0.0,90,502,1,6,0,0,1,0,0,0,0,0,0,0,0,0
0,271.59,0.0,0.0,75,326,1,6,1,0,0,0,0,0,1,0,0,0,0,0
0,271.59,0.0,0.0,40,257,1,6,2,0,0,0,0,0,1,0,0,0,0,0
0,271.59,0.0,0.0,40,257,1,6,2,0,0,0,0,1,0,0,0,0,0,0
0,271.36,0.0,0.0,1,319,1,6,3,0,0,0,0,0,1,0,0,0,0,0
0,271.36,0.0,0.0,1,319,1,6,3,0,0,0,0,0,0,0,0,1,0,0
0,271.28,0.0,0.0,90,891,1,6,4,0,0,0,0,0,1,0,0,0,0,0
0,270.9,0.0,0.0,90,2834,1,6,5,0,0,0,0,1,0,0,0,0,0,0
0,270.9,0.0,0.0,90,2834,1,6,5,0,0,0,0,0,1,0,0,0,0,0
0,270.35,0.0,0.0,90,5611,1,6,6,0,0,0,0,0,1,0,0,0,0,0
0,270.35,0.0,0.0,90,5611,1,6,6,0,0,0,0,1,0,0,0,0,0,0
0,269.89,0.0,0.0,90,5929,1,6,7,0,0,0,0,0,1,0,0,0,0,0
0,269.89,0.0,0.0,90,5929,1,6,7,0,0,0,0,1,0,0,0,0,0,0
0,269.84,0.0,0.0,90,5059,1,6,8,0,0,0,0,0,1,0,0,0,0,0
0,269.84,0.0,0.0,90,5059,1,6,8,0,0,0,0,1,0,0,0,0,0,0
0,269.84,0.0,0.0,90,5059,1,6,8,0,0,0,0,0,0,0,0,1,0,0
0,269.47,0.0,0.0,90,4140,1,6,9,0,0,0,0,0,1,0,0,0,0,0
0,269.47,0.0,0.0,90,4140,1,6,9,0,0,0,0,1,0,0,0,0,0,0
0,269.47,0.0,0.0,90,4140,1,6,9,0,0,0,0,0,0,0,0,1,0,0
0,269.35,0.0,0.0,90,3927,1,6,10,0,0,0,0,0,1,0,0,0,0,0
0,269.35,0.0,0.0,90,3927,1,6,10,0,0,0,0,1,0,0,0,0,0,0
0,269.28,0.0,0.0,90,4108,1,6,11,0,0,0,0,0,1,0,0,0,0,0
0,269.28,0.0,0.0,90,4108,1,6,11,0,0,0,0,1,0,0,0,0,0,0
0,268.96,0.0,0.0,90,4339,1,6,12,0,0,0,0,0,1,0,0,0,0,0
0,268.96,0.0,0.0,90,4339,1,6,12,0,0,0,0,0,0,0,0,1,0,0
0,268.62,0.0,0.0,90,4321,1,6,13,0,0,0,0,0,1,0,0,0,0,0
0,268.62,0.0,0.0,90,4321,1,6,13,0,0,0,0,0,0,0,0,1,0,0
0,267.9,0.0,0.0,90,4646,1,6,14,0,0,0,0,0,0,0,0,1,0,0
0,268.15,0.0,0.0,90,5350,1,6,15,0,0,0,0,0,1,0,0,0,0,0
0,267.59,0.0,0.0,90,6499,1,6,16,0,1,0,0,0,0,0,0,0,0,0
0,267.15,0.0,0.0,90,5784,1,6,17,0,1,0,0,0,0,0,0,0,0,0
0,266.53,0.0,0.0,1,4454,1,6,18,1,0,0,0,0,0,0,0,0,0,0
0,265.89,0.0,0.0,75,3103,1,6,19,0,1,0,0,0,0,0,0,0,0,0
0,265.51,0.0,0.0,40,2566,1,6,20,0,1,0,0,0,0,0,0,0,0,0
0,264.51,0.0,0.0,5,2264,1,6,21,1,0,0,0,0,0,0,0,0,0,0
0,263.72,0.0,0.0,75,1570,1,6,22,0,1,0,0,0,0,0,0,0,0,0
0,262.59,0.0,0.0,75,954,1,6,23,0,1,0,0,0,0,0,0,0,0,0
0,261.97,0.0,0.0,75,739,1,6,0,0,0,0,0,0,0,0,0,1,0,0
0,261.09,0.0,0.0,1,561,1,6,1,0,0,0,0,0,0,0,0,1,0,0
0,260.09,0.0,0.0,1,407,1,6,2,1,0,0,0,0,0,0,0,0,0,0
0,259.16,0.0,0.0,1,387,1,6,3,1,0,0,0,0,0,0,0,0,0,0
0,258.22,0.0,0.0,1,914,1,6,4,1,0,0,0,0,0,0,0,0,0,0
0,256.83,0.0,0.0,1,2833,1,6,5,1,0,0,0,0,0,0,0,0,0,0
0,256.09,0.0,0.0,1,5795,1,6,6,1,0,0,0,0,0,0,0,0,0,0
0,255.66,0.0,0.0,1,6785,1,6,7,1,0,0,0,0,0,0,0,0,0,0
0,255.09,0.0,0.0,40,6115,1,6,8,0,1,0,0,0,0,0,0,0,0,0
0,255.35,0.0,0.0,40,5033,1,6,9,0,1,0,0,0,0,0,0,0,0,0
0,256.08,0.0,0.0,20,4141,1,6,10,0,1,0,0,0,0,0,0,0,0,0
0,257.46,0.0,0.0,20,4703,1,6,11,0,0,0,0,1,0,0,0,0,0,0
0,259.08,0.0,0.0,1,4825,1,6,12,1,0,0,0,0,0,0,0,0,0,0
0,260.21,0.0,0.0,5,4725,1,6,13,1,0,0,0,0,0,0,0,0,0,0
0,261.15,0.0,0.0,1,5072,1,6,14,1,0,0,0,0,0,0,0,0,0,0
0,262.02,0.0,0.0,20,5715,1,6,15,0,1,0,0,0,0,0,0,0,0,0
0,262.47,0.0,0.0,1,6620,1,6,16,1,0,0,0,0,0,0,0,0,0,0
0,262.59,0.0,0.0,5,6546,1,6,17,1,0,0,0,0,0,0,0,0,0,0
0,261.59,0.0,0.0,8,4966,1,6,18,1,0,0,0,0,0,0,0,0,0,0
0,261.16,0.0,0.0,40,3398,1,6,19,0,1,0,0,0,0,0,0,0,0,0
0,260.42,0.0,0.0,90,2706,1,6,20,0,1,0,0,0,0,0,0,0,0,0
0,260.42,0.0,0.0,40,2819,1,6,21,0,1,0,0,0,0,0,0,0,0,0
0,260.02,0.0,0.0,1,3925,1,6,22,1,0,0,0,0,0,0,0,0,0,0
0,259.62,0.0,0.0,1,1237,1,6,23,1,0,0,0,0,0,0,0,0,0,0
0,259.36,0.0,0.0,1,602,1,6,0,1,0,0,0,0,0,0,0,0,0,0
0,259.16,0.0,0.0,1,355,1,6,1,1,0,0,0,0,0,0,0,0,0,0
0,258.29,0.0,0.0,1,292,1,6,2,1,0,0,0,0,0,0,0,0,0,0
0,257.42,0.0,0.0,1,342,1,6,3,1,0,0,0,0,0,0,0,0,0,0
0,257.15,0.0,0.0,1,878,1,6,4,1,0,0,0,0,0,0,0,0,0,0
0,256.82,0.0,0.0,1,2731,1,6,5,1,0,0,0,0,0,0,0,0,0,0
0,256.49,0.0,0.0,1,5706,1,6,6,1,0,0,0,0,0,0,0,0,0,0
0,256.29,0.0,0.0,1,6630,1,6,7,1,0,0,0,0,0,0,0,0,0,0
0,256.02,0.0,0.0,5,5886,1,6,8,1,0,0,0,0,0,0,0,0,0,0
0,257.15,0.0,0.0,5,5121,1,6,9,1,0,0,0,0,0,0,0,0,0,0
0,258.22,0.0,0.0,1,4527,1,6,10,1,0,0,0,0,0,0,0,0,0,0
0,260.02,0.0,0.0,1,4789,1,6,11,1,0,0,0,0,0,0,0,0,0,0
0,261.65,0.0,0.0,1,4864,1,6,12,1,0,0,0,0,0,0,0,0,0,0
0,263.21,0.0,0.0,1,4959,1,6,13,1,0,0,0,0,0,0,0,0,0,0
0,264.61,0.0,0.0,1,5327,1,6,14,1,0,0,0,0,0,0,0,0,0,0
0,265.68,0.0,0.0,5,5977,1,6,15,1,0,0,0,0,0,0,0,0,0,0
0,266.08,0.0,0.0,5,6594,1,6,16,1,0,0,0,0,0,0,0,0,0,0
0,266.58,0.0,0.0,1,6168,1,6,17,1,0,0,0,0,0,0,0,0,0,0
0,265.53,0.0,0.0,40,4828,1,6,18,0,1,0,0,0,0,0,0,0,0,0
0,265.58,0.0,0.0,75,3397,1,6,19,0,1,0,0,0,0,0,0,0,0,0
0,265.72,0.0,0.0,40,2931,1,6,20,0,1,0,0,0,0,0,0,0,0,0
0,265.9,0.0,0.0,90,2765,1,6,21,0,1,0,0,0,0,0,0,0,0,0
0,266.41,0.0,0.0,75,2020,1,6,22,0,1,0,0,0,0,0,0,0,0,0
0,266.55,0.0,0.0,75,1158,1,6,23,0,1,0,0,0,0,0,0,0,0,0
0,266.79,0.0,0.0,90,590,1,6,0,0,1,0,0,0,0,0,0,0,0,0
0,267.02,0.0,0.0,90,393,1,6,1,0,1,0,0,0,0,0,0,0,0,0
0,267.02,0.0,0.0,90,303,1,6,2,0,1,0,0,0,0,0,0,0,0,0
0,267.08,0.0,0.0,1,340,1,6,3,1,0,0,0,0,0,0,0,0,0,0
0,266.79,0.0,0.0,1,874,1,6,4,1,0,0,0,0,0,0,0,0,0,0
0,266.9,0.0,0.0,1,2750,1,6,5,1,0,0,0,0,0,0,0,0,0,0
0,267.27,0.0,0.0,1,5684,1,6,6,1,0,0,0,0,0,0,0,0,0,0
0,267.46,0.0,0.0,1,6474,1,6,7,1,0,0,0,0,0,0,0,0,0,0
0,267.61,0.0,0.0,1,5710,1,6,8,1,0,0,0,0,0,0,0,0,0,0
0,268.33,0.0,0.0,1,4795,1,6,9,1,0,0,0,0,0,0,0,0,0,0
0,269.71,0.0,0.0,1,4203,1,6,10,1,0,0,0,0,0,0,0,0,0,0
0,271.15,0.0,0.0,1,4464,1,6,11,1,0,0,0,0,0,0,0,0,0,0
0,273.39,0.0,0.0,75,4664,1,6,12,0,1,0,0,0,0,0,0,0,0,0
0,275.27,0.0,0.0,40,4622,1,6,13,0,1,0,0,0,0,0,0,0,0,0
0,277.02,0.0,0.0,40,4989,1,6,14,0,1,0,0,0,0,0,0,0,0,0
